Word,aoa_Kuperman,cmu_MNphonemes,cmu_MNsyllables,fa_BCs,fa_CCs,fa_PR_scores,wn_BCs,wn_CCs,wn_MNSyns,wn_NSigns,wn_PR_scores,wn_degrees
expense,10.72,7.0,2.0,0.00024504200056427866,0.24166666666666667,3.5800926326317047e-05,6.110237368499385e-06,0.3333333333333333,2.0,4,6.6058691701392043e-06,4.0
experience,8.95,10.0,4.0,0.0004373100743323784,0.09666666666666666,2.6750130296509598e-05,5.305657158918038e-05,0.17857142857142858,2.125,8,1.486320563281333e-05,9.0
expert,9.63,6.0,2.0,0.00015193559092070352,0.22807017543859648,3.4485351918492983e-05,6.713896686639521e-06,0.7619047619047619,3.3333333333333335,3,1.1560271047743563e-05,7.0
explode,7.0,7.0,2.0,0.00022754349091960857,0.1619047619047619,0.00014545361589602616,9.311223491426611e-06,0.19047619047619047,1.8999999999999999,10,1.4863205632812766e-05,9.0
explorer,7.11,8.0,3.0,0.00015156925773448794,0.11428571428571428,2.0413099085715492e-05,1.9695344319282817e-09,0.3333333333333333,2.5,2,9.6383328880823015e-06,3.0
explosion,7.16,9.0,3.0,9.16852135360755e-05,0.19117647058823528,5.2562660281554397e-05,1.140009035511579e-05,0.16666666666666666,1.5714285714285714,7,6.6058691701392839e-06,4.0
express,8.8,7.0,2.0,0.00017045151267787006,0.05,3.9275403647902598e-05,8.924593849426082e-05,0.0989010989010989,2.0769230769230771,13,2.3120542095487313e-05,14.0
expression,6.94,9.0,3.0,0.00013551962244152328,0.2,8.6698568051418636e-05,0.0001642559074830184,0.11428571428571428,2.6666666666666665,9,2.4772009388024581e-05,15.0
extension,8.65,9.0,3.0,0.00010907894938438715,0.13636363636363635,2.716140325284757e-05,0.0001360238408142485,0.0761904761904762,2.25,12,2.4772009388024774e-05,15.0
extra,6.11,6.0,2.0,0.00056026631099709,0.08333333333333333,4.3614550654798594e-05,4.340454787738618e-05,0.4,2.7142857142857144,7,1.9817607510419205e-05,12.0
extravagant,9.68,12.0,4.0,0.0001026958648485012,0.15441176470588236,2.3379579056553495e-05,1.1454353920455205e-05,0.4,4.0,2,9.9088037552072529e-06,6.0
extreme,9.47,7.0,2.0,0.00021942744650795662,0.13071895424836602,2.4026028805660422e-05,2.231218259449184e-06,0.3333333333333333,1.6666666666666667,6,6.6058691701394482e-06,4.0
eye,3.75,1.0,1.0,0.0013240271283360375,0.04591836734693878,0.0014306879883645668,3.440163079959252e-05,0.3333333333333333,2.1666666666666665,6,1.1560271047744612e-05,7.0
fable,8.56,5.0,2.0,4.130962128661516e-05,0.30303030303030304,3.0238982418402059e-05,3.1330040720160486e-05,0.26666666666666666,3.0,3,9.9088037552095247e-06,6.0
fabric,6.68,6.0,2.0,8.604488529428733e-05,0.24561403508771928,7.2163868089915442e-05,2.928761763362219e-06,0.5,3.0,2,6.6058691701374577e-06,4.0
face,3.75,3.0,1.0,0.00288906891550453,0.05009009009009009,0.0012234695071061277,0.00024458921401583384,0.12280701754385964,2.0,22,3.633228043576683e-05,22.0
factor,9.72,5.0,2.0,6.793936924622348e-05,0.18681318681318682,2.0688238120020144e-05,4.0280589946058565e-05,0.16363636363636364,2.2999999999999998,10,2.1469074802954386e-05,13.0
faculty,10.16,7.0,3.0,5.6587440927707796e-05,0.31868131868131866,2.7057216383380725e-05,8.952518760330005e-06,0.3333333333333333,2.5,2,4.9544018776036256e-06,3.0
fade,6.95,3.0,1.0,0.0002973349365402905,0.14855072463768115,2.4454385382484964e-05,4.527190138318041e-05,0.2,2.8333333333333335,6,1.8166140217883103e-05,11.0
fail,6.0,3.0,1.0,0.0007668828819499236,0.10953058321479374,0.00021176396050083551,0.0001275367846475226,0.2833333333333333,2.5454545454545454,11,2.8074943973091327e-05,17.0
failure,8.0,5.0,2.0,0.0005272910723401277,0.0665024630541872,6.432570896239742e-05,6.565114773094273e-10,0.5,1.5714285714285714,7,1.2610360101318938e-05,4.0
faint,7.53,4.0,1.0,0.00022878001304297188,0.19117647058823528,5.13998375387238e-05,0.00021615818066818876,0.1503267973856209,3.375,8,3.1377878558159614e-05,19.0
fair,5.67,3.0,1.0,0.0013676759210056106,0.06090808416389812,0.00010980367089459713,0.00014942732217007254,0.10294117647058823,2.1764705882352939,17,3.3029345850692728e-05,20.0
fairy,5.17,4.0,2.0,8.579031035762129e-05,0.10989010989010989,5.9699126531867082e-05,3.132807118572856e-05,0.5604395604395604,8.0,2,2.3120542095487991e-05,14.0
faith,7.62,3.0,1.0,0.0001366158516559267,0.2904761904761905,0.00013907953312145243,1.3428367820821689e-05,0.3333333333333333,2.25,4,8.2573364626746525e-06,5.0
faithful,8.42,6.0,2.0,0.0001256212359914003,0.28421052631578947,2.8748104775952898e-05,7.743762259278766e-07,0.6666666666666666,1.6000000000000001,5,4.954401877603795e-06,3.0
fake,5.83,3.0,1.0,0.0015560567326196493,0.054426705370101594,0.00024976009124594734,0.00020396305124813704,0.17204301075268819,5.0,8,5.2846953361116805e-05,32.0
fall,4.71,3.0,1.0,0.0038514980211789298,0.038030095759233926,0.0010578144859529548,0.0008266601963958702,0.07198228128460686,2.0454545454545454,44,7.5967495456594005e-05,46.0
family,3.38,5.5,2.5,0.0025501804659762996,0.0784313725490196,0.00059477538461980277,0.00017435036705675544,0.15204678362573099,3.375,8,3.1377878558162115e-05,19.0
fan,5.63,3.0,1.0,0.00017414472510404302,0.13970588235294118,4.8746999632953586e-05,2.6854930235080775e-05,0.26666666666666666,1.8571428571428572,7,9.908803755206084e-06,6.0
fancy,7.17,5.0,2.0,0.0001755513433266196,0.1761904761904762,5.0564360794020432e-05,0.00011734256083881418,0.3142857142857143,3.5,6,2.477200938802328e-05,15.0
fantastic,7.21,9.0,3.0,8.900092577239735e-05,0.37362637362637363,3.2694123143138165e-05,0.00019017258887057178,0.5,3.7999999999999998,5,2.3120542095485602e-05,14.0
fantasy,8.4,6.5,3.0,0.00022981234048466488,0.1341991341991342,0.00014706611006814238,8.952518760330005e-06,0.4,2.75,4,1.1560271047744573e-05,7.0
farmer,4.74,5.0,2.0,0.0006527439122388561,0.14919354838709678,3.0839434647383061e-05,1.805406562600925e-09,0.26666666666666666,3.0,3,2.2685379996832859e-05,6.0
fashion,8.2,5.0,2.0,0.00017811746671296514,0.14705882352941177,0.00023914344136824356,1.4654612107021073e-05,0.6,2.0,5,8.2573364626742544e-06,5.0
fasten,7.26,5.0,2.0,0.00011888919381736714,0.1871345029239766,2.5798227403264689e-05,3.875155548654028e-06,0.3333333333333333,1.75,4,4.9544018776041415e-06,3.0
fat,5.15,3.0,1.0,0.003936154361316774,0.056679151061173536,0.0028349767528869558,0.00014893525212157432,0.20588235294117646,2.8888888888888888,9,2.8074943973091693e-05,17.0
fate,10.3,3.0,1.0,0.00013978693452224822,0.17142857142857143,3.2366019050529757e-05,2.5171230973999462e-05,0.5,3.75,4,1.8166140217883618e-05,11.0
father,4.11,4.0,2.0,0.0004287845117147207,0.09462365591397849,0.0013723221076448744,5.960802143413201e-05,0.16374269005847952,3.2222222222222223,9,3.3029345850696645e-05,20.0
fatigue,11.83,5.0,2.0,1.2374140319357801e-05,0.38095238095238093,6.2280153480261981e-05,1.7397638165480065e-05,0.5619047619047619,4.0,6,2.9726411265627049e-05,18.0
fault,6.94,4.0,1.0,0.00025472176664205346,0.11231884057971014,4.2364570314376985e-05,7.152823973024245e-05,0.21818181818181817,2.375,8,1.8166140217883106e-05,11.0
favor,6.94,4.0,2.0,0.0003508081742031007,0.11688311688311688,3.3366374413104042e-05,5.336715102163779e-06,0.5,2.4444444444444446,9,2.1469074802954257e-05,13.0
favorite,5.72,6.0,2.5,0.00031569359060231654,0.14166666666666666,2.3803139669937883e-05,9.69664716522161e-06,0.5454545454545454,4.2000000000000002,5,2.642347668056114e-05,16.0
fawn,8.4,3.0,1.0,1.7300852652854718e-05,0.1,3.7927338408589045e-05,3.731763116534073e-05,0.3076923076923077,3.7999999999999998,5,2.3120542095488767e-05,14.0
fear,4.79,3.0,1.0,0.0016095833391464639,0.06768905341089371,0.00054055012356307361,0.00012945342910849212,0.17777777777777778,2.375,8,1.816614021788435e-05,11.0
feast,7.81,4.0,1.0,5.526696088993971e-05,0.32967032967032966,2.5038896336600923e-05,1.6720236280359843e-05,0.2,2.4285714285714284,7,1.6514672925348075e-05,10.0
feather,4.67,4.0,2.0,0.00025178359816040554,0.10526315789473684,0.00023911872827102885,1.7212387255463035e-05,0.1,1.8571428571428572,7,9.9088037551973613e-06,6.0
feature,7.0,4.0,2.0,9.33220334115497e-05,0.11538461538461539,2.5574153541745042e-05,4.058033668149219e-05,0.03571428571428571,2.0,8,1.3211738340278924e-05,8.0
federal,13.5,6.0,2.5,0.00012082188440003851,0.16374269005847952,3.6646988486926021e-05,3.1329712464421835e-05,0.2,1.8333333333333333,6,8.2573364626758688e-06,5.0
feeble,9.39,5.0,2.0,8.628327611938455e-05,0.20512820512820512,5.3383765209999349e-05,5.6205936667654126e-05,0.4888888888888889,3.5,4,1.6514672925345348e-05,10.0
feed,4.17,3.0,1.0,0.00014101501582637223,0.2571428571428571,3.3327122489477987e-05,9.210248593696775e-05,0.07272727272727272,1.9166666666666667,12,1.8166140217882856e-05,11.0
feel,5.11,3.0,1.0,0.0006550436174282594,0.11174242424242424,0.00042418968485455002,6.510988394304015e-05,0.28205128205128205,1.7647058823529411,17,2.1469074802953403e-05,13.0
fellow,8.89,4.0,2.0,7.122815819897722e-05,0.2692307692307692,1.9928258270227178e-05,0.00011587273103674143,0.20476190476190476,4.0,7,3.4680813143229183e-05,21.0
fence,6.28,4.0,1.0,0.0004744937373869331,0.05,9.5795527910862919e-05,4.3909410275617823e-05,0.32142857142857145,2.2857142857142856,7,1.4863205632814074e-05,9.0
fiber,10.82,4.0,2.0,0.0002881297512424164,0.13450292397660818,2.8102931393017951e-05,6.7144711341821675e-06,0.3333333333333333,2.3999999999999999,5,1.1560271047744253e-05,7.0
fiddle,8.28,5.0,2.0,6.3060145494932e-05,0.38181818181818183,2.9920241715129735e-05,0.0001973220320723494,0.2,2.25,8,1.6514672925350243e-05,10.0
field,6.1,4.0,1.0,0.001972075872086284,0.0701344243132671,0.00023339491343532808,0.0001948652605374766,0.09982174688057041,2.6190476190476191,21,5.6149887946182586e-05,34.0
fierce,9.04,4.0,1.0,0.00010041183262058082,0.1523809523809524,2.6270284109705032e-05,7.83942961203937e-05,0.2,3.75,4,1.8166140217883723e-05,11.0
fig,8.06,3.0,1.0,5.9669966856225006e-05,0.2,2.6252608412175897e-05,3.1330040720160486e-05,0.32142857142857145,3.0,4,1.3211738340279767e-05,8.0
fight,5.47,3.0,1.0,0.004221363479520562,0.04930693069306931,0.00074502426660146134,0.00016726272824208762,0.16993464052287582,3.1111111111111112,9,3.1377878558161749e-05,19.0
fighter,6.89,4.0,2.0,0.000123514821493317,0.05714285714285714,7.1705288139613805e-05,0.00010735078723520562,0.2777777777777778,4.0,3,1.4863205632815673e-05,9.0
figure,7.53,5.0,2.0,0.0011654743999432026,0.07073170731707316,0.0001455744349036124,0.0003392670399069564,0.1782051282051282,3.3888888888888888,18,7.101309357899856e-05,43.0
file,8.21,3.0,1.0,0.00018828518881622538,0.09523809523809523,8.5289390244576836e-05,3.547355863463925e-05,0.08333333333333333,2.0,9,1.4863205632813288e-05,9.0
fill,5.06,3.0,1.0,0.0002822993493944055,0.09057971014492754,4.0810331798856779e-05,6.386429317522749e-05,0.16666666666666666,2.3636363636363638,11,2.4772009388021904e-05,15.0
film,6.95,4.0,1.0,0.00018498410703797892,0.1225296442687747,0.00029149924659215758,8.481319071938861e-05,0.3619047619047619,3.1428571428571428,7,2.477200938802247e-05,15.0
filth,7.45,4.0,1.0,1.8523984742096635e-05,0.2857142857142857,6.4067777025033287e-05,0.00024453488410306585,0.23809523809523808,4.75,4,2.4772009388025391e-05,15.0
filthy,7.17,5.0,2.0,1.1487465510114638e-05,0.47619047619047616,0.00023728080751889163,6.379850993743499e-06,0.5333333333333333,3.6666666666666665,3,1.3211738340277926e-05,8.0
fin,7.3,3.0,1.0,7.296233717455719e-05,0.30303030303030304,3.9666762963185478e-05,5.301330179273625e-08,0.41911764705882354,2.8888888888888888,9,2.4795407443249037e-05,17.0
final,6.58,5.0,2.0,0.00011666514210007221,0.17894736842105263,5.5057078719471993e-05,9.445602653443098e-06,0.3333333333333333,2.6000000000000001,5,1.3211738340277931e-05,8.0
find,5.78,4.0,1.0,0.0004890429565110598,0.07661290322580645,0.00061760377535686984,0.0002839147685778111,0.09113300492610837,2.8333333333333335,18,5.4498420653649546e-05,33.0
fine,7.44,3.0,1.0,0.0008209538532665791,0.06386554621848739,0.00014571538127795895,3.5142408685604364e-05,0.2692307692307692,2.5,10,2.4772009388024218e-05,15.0
finger,3.43,5.0,2.0,0.0005907209228743263,0.0677361853832442,0.0010699546302541849,5.946754768231122e-06,0.3,1.7142857142857142,7,8.2573364626743408e-06,5.0
finish,6.32,5.0,2.0,0.0004774796889877967,0.1092436974789916,0.0010594996587830483,0.0002656192282403268,0.13675213675213677,2.9333333333333331,15,4.7892551483502217e-05,29.0
fire,3.25,3.0,1.5,0.004826636700237681,0.038874570446735396,0.001250794613370959,0.000319074770452011,0.14761904761904762,3.0555555555555554,18,6.1104289823787816e-05,37.0
fireman,5.05,6.0,2.0,0.00010938908407355094,0.13636363636363635,5.8685238460872804e-05,3.370606328245155e-05,0.26666666666666666,2.5,4,9.9088037552058824e-06,6.0
firm,11.17,3.0,1.0,0.0002956970010236927,0.11067193675889328,3.6596076780414234e-05,9.345523520563202e-05,0.16842105263157894,2.6428571428571428,14,3.7983747728282142e-05,23.0
fish,4.05,3.0,1.0,0.0040384804131816335,0.05701754385964912,0.0007804524332057065,8.952518760330005e-06,0.3333333333333333,1.6666666666666667,6,6.6058691701393212e-06,4.0
fit,5.74,3.0,1.0,0.00045930972256995,0.08866995073891626,0.00019864024586503811,0.0002252585163033341,0.12648221343873517,2.5,16,3.9635215020835388e-05,24.0
fix,5.0,4.0,1.0,0.001338097423466924,0.06862745098039216,0.0003990357595795522,0.0006405812482998243,0.09620721554116558,4.0588235294117645,17,8.5876299211808598e-05,52.0
flag,5.33,4.0,1.0,0.0005686630731155261,0.08888888888888889,0.00023661248606342169,9.969268786227214e-05,0.11538461538461539,2.0833333333333335,12,2.1469074802950557e-05,13.0
flake,5.95,4.0,1.0,8.887233992407543e-05,0.1111111111111111,8.3581232049185936e-05,7.47723638406503e-05,0.22727272727272727,3.0,6,1.9817607510418046e-05,12.0
flame,6.25,4.0,1.0,0.00013136448211390134,0.2573099415204678,0.000140725748708641,3.2946166888805426e-06,0.3333333333333333,1.75,4,4.9544018776044286e-06,3.0
flannel,9.44,6.0,2.0,5.213562740334562e-05,0.22727272727272727,2.0695924848687486e-05,1.3428285756887026e-05,0.4,3.0,3,9.9088037552108884e-06,6.0
flap,7.21,4.0,1.0,0.00035820893825725,0.08695652173913043,2.1682067855989782e-05,5.783731084559263e-05,0.18181818181818182,2.3636363636363638,11,2.4772009388022599e-05,15.0
flash,7.42,4.0,1.0,0.00010345790083477893,0.07575757575757576,5.5408346558483193e-05,0.0004443896618491446,0.1393939393939394,3.4210526315789473,19,7.5967495456603709e-05,46.0
flat,5.68,4.0,1.0,0.0003229808457011775,0.05846153846153846,0.00014352096012196827,0.0003613940164244755,0.09113300492610837,2.25,24,4.9544018774519915e-05,30.0
flavor,6.3,5.0,2.0,5.896747927526389e-05,0.1830065359477124,5.6243977513785516e-05,4.4322005144037885e-05,0.4857142857142857,5.5,4,2.9726411265627727e-05,18.0
fleet,10.74,4.0,1.0,5.87027553472871e-05,0.08333333333333333,1.9928258270227178e-05,4.807581466169194e-05,0.3611111111111111,2.2857142857142856,7,1.4863205632813457e-05,9.0
flesh,8.3,4.0,1.0,3.147501790095812e-05,0.25,3.6794469401599066e-05,1.5353213397890816e-05,0.8571428571428571,4.5,4,2.3120542095487608e-05,14.0
flexible,7.58,9.0,3.0,0.00012433048975806922,0.08333333333333333,4.075701545907982e-05,2.2379983877870394e-05,0.19047619047619047,2.3999999999999999,5,1.1560271047756215e-05,7.0
flick,7.55,4.0,1.0,0.00020360450164048663,0.058333333333333334,4.4313944236647625e-05,0.00010431820041423138,0.2807017543859649,2.8333333333333335,12,3.6332280435765068e-05,22.0
flight,7.47,4.0,1.0,0.0001756399589058186,0.10833333333333334,7.4221935389487268e-05,2.032077256881886e-05,0.06666666666666667,1.5,12,9.9088037552027654e-06,6.0
fling,8.95,4.0,1.0,0.00013350639511342023,0.038461538461538464,2.2081722655296986e-05,0.00011510238286349655,0.4502923976608187,3.7142857142857144,7,3.1377878558159472e-05,19.0
flip,5.11,4.0,1.0,0.00024870489352667386,0.09941520467836257,3.4560365366498355e-05,0.00038209795278833377,0.11396011396011396,2.8333333333333335,18,5.4498420653648205e-05,33.0
float,5.39,4.0,1.0,0.0002759039240912942,0.10333333333333333,0.0001418869345048371,3.454348642882229e-05,0.1388888888888889,1.5625,16,1.4863205632807541e-05,9.0
flood,6.58,4.0,1.0,0.00011913022772795174,0.2,2.6815808428161037e-05,8.48456970561875e-05,0.11666666666666667,2.8999999999999999,10,3.1377878558160475e-05,19.0
floor,4.44,4.0,1.0,0.0004230252665496251,0.08522727272727272,0.0004159688608305709,0.0001063069574640093,0.16483516483516483,2.1666666666666665,12,2.3120542095478121e-05,14.0
flow,7.4,3.0,1.0,0.00018439642116465873,0.1895424836601307,4.5390138713015084e-05,0.0001601564014268203,0.11764705882352941,2.3571428571428572,14,3.1377878558161071e-05,19.0
fluid,7.94,5.0,2.0,0.0003226769865903267,0.13071895424836602,4.5386655774178546e-05,2.830600541447332e-05,0.2,2.0,7,1.1560271047687222e-05,7.0
flunk,8.16,5.0,1.0,4.2506072675336834e-05,0.22727272727272727,5.0709857965765753e-05,1.790372449770539e-05,0.5,3.0,2,6.6058691701392822e-06,4.0
flush,5.17,4.0,1.0,0.0002323316689424678,0.09166666666666666,3.1315768385709031e-05,0.000742042174799103,0.12413793103448276,2.8333333333333335,18,5.4498420653637295e-05,33.0
flute,8.47,4.0,1.0,0.0001420377085471459,0.3852813852813853,8.7726137182970082e-05,8.206393466367841e-10,0.16666666666666666,2.0,4,2.284540481609962e-05,4.0
flutter,8.35,5.0,2.0,0.0001596187740783155,0.10833333333333334,2.1008883919759584e-05,5.102947618487351e-05,0.21578947368421053,3.4444444444444446,9,3.6332280435765264e-05,22.0
fly,3.05,3.0,1.0,0.0035460706235469807,0.04590892262125139,0.0012046303227349515,8.834754791440597e-05,0.10989010989010989,1.75,20,2.4772009388022616e-05,15.0
focus,8.32,5.0,2.0,0.00018272101791676817,0.15204678362573099,2.4351804940772454e-05,4.7891334300102655e-05,0.21323529411764705,2.9166666666666665,12,3.7983747728301007e-05,23.0
fog,6.21,3.0,1.0,0.0005443288264637779,0.0735632183908046,0.00014035394466967112,0.00011842111030961117,0.3787878787878788,4.0,4,1.9817607510419666e-05,12.0
foggy,7.11,4.0,2.0,0.0002152306381890134,0.13157894736842105,5.7597015052264337e-05,1.6829732309937944e-05,0.3076923076923077,4.5,4,2.312054209549332e-05,14.0
foil,7.57,3.0,1.0,0.00011733088164693272,0.2,4.5510589166884282e-05,3.133053310376847e-05,0.509090909090909,2.375,8,1.816614021788292e-05,11.0
fold,4.95,4.0,1.0,0.0002410386037882338,0.09956709956709957,6.0154091876106651e-05,0.00013282924221644964,0.11578947368421053,2.8333333333333335,12,3.6332280435762147e-05,22.0
follow,5.11,4.0,2.0,0.0004657648819303415,0.06881720430107527,0.00027933488470568621,0.00016397686139538496,0.039886039886039885,2.1666666666666665,24,4.6241084190974145e-05,28.0
folly,10.67,4.0,2.0,4.526553262510287e-05,0.09523809523809523,1.9928258270227178e-05,2.422393432784095e-05,0.38181818181818183,4.5,4,2.3120542095496112e-05,14.0
fond,9.21,4.0,1.0,0.00012286906050258304,0.14285714285714285,5.3465537321969406e-05,3.449805675888812e-05,0.3333333333333333,2.75,4,1.1560271047740619e-05,7.0
food,3.25,3.0,1.0,0.03124382653518962,0.02503453992815695,0.0049875202997356188,3.2825573865471364e-09,0.16666666666666666,2.3333333333333335,3,9.4028224549634673e-06,4.0
fool,7.56,3.0,1.0,0.00026252177810191806,0.10826210826210826,9.1590559373008195e-05,0.0001280446793075652,0.1913978494623656,5.8571428571428568,7,5.6149887946184544e-05,34.0
foot,3.44,3.0,1.0,0.0007291345714333459,0.059233449477351915,0.0014620217909664265,8.069606209684572e-05,0.11695906432748537,2.3571428571428572,14,3.1377878558161654e-05,19.0
forbid,8.47,5.0,2.0,9.383222743839196e-05,0.22380952380952382,3.4446712199893937e-05,8.628790139221651e-06,0.4666666666666667,6.0,2,1.6514672925349054e-05,10.0
force,6.0,4.0,1.0,0.000488382423497193,0.08387096774193549,9.1147133550107496e-05,0.0005192892042263519,0.06666666666666667,2.3684210526315788,19,4.293814960590392e-05,26.0
